text,speaker,season,episode,scene,utterance
Huh...uh-huh.,Ross Geller,8,15,7,19
Just a second!,Ross Geller,8,15,7,23
How could you not tell Mona that Rachel is living with you?,Phoebe Buffay,8,15,8,2
"I don't know, she seemed to think it was such a crazy idea! Um, plus, she, uh, she got me taffy!",Ross Geller,8,15,8,3
"Taffy, really? I've never had any.",Phoebe Buffay,8,15,8,4
Ever?!,Ross Geller,8,15,8,5
"Well, I think my mother was too busy planning her suicide to provide saltwater treats. Thank you! So what, you're just never going to tell her?",Phoebe Buffay,8,15,8,6
"Oh, no, no, no, I will! I just want to butter her up, first! You know, I'm going to take her to an amazing Valentine's dinner. Do all this romantic stuff, and then, just when she thinks I'm the best boyfriend in the world, then I'm going to tell her that my pregnant ex-girlfriend is living with me.",Ross Geller,8,15,8,7
"she's a lucky, lucky lady! So, where are you going to-what the mother of crap is up with this stuff? Oh, God. Is it gum, is it food? What's the deal? Oh, it's nice! May I try a pink one?",Phoebe Buffay,8,15,8,8
"So, between her and me being friends, and her history with Ross, it just isn't going to happen. It would be like you falling in love with a cat.",Joey Tribbiani,8,15,9,2
Hey!,Phoebe Buffay,8,15,9,3
Hey.,Joey Tribbiani,8,15,9,4
"Hey, buddy. How's my favorite dog, huh? How's my favorite dog? You're subdued. Did you give him a beer?",Phoebe Buffay,8,15,9,5
No.,Joey Tribbiani,8,15,9,6
"Will you excuse us, we need to talk for a moment.",Phoebe Buffay,8,15,9,7
"Yeah, sure. Go ahead. Oh, me, right!",Joey Tribbiani,8,15,9,8
He's miserable! What happened to him?,Phoebe Buffay,8,15,9,10
Nothing. We just talked about stuff.,Joey Tribbiani,8,15,9,11
What stuff?,Phoebe Buffay,8,15,9,12
Rachel stuff.,Joey Tribbiani,8,15,9,13
"Oh...Joey, you bummed him out! This was the happiest dog in the world, and he spends half a day with you, and look at him!",Phoebe Buffay,8,15,9,14
He's breathing!,Joey Tribbiani,8,15,9,15
"Okay, I'm going to take him back to Wendy's.",Phoebe Buffay,8,15,9,16
"No, no, no, no! He's fine! Look, look, look! Here's your ball! Get your ball! Get your ball! Get your ball! My God, what have I done to you, huh? I broke the dog! Pheebs, I broke the dog!",Joey Tribbiani,8,15,9,17
"Well, I'm, uh, going to pick up Mona. What have you got going tonight?",Ross Geller,8,15,10,2
"Oh, I've got big Valentine's plans! I've got my Chinese food on the way, and the rest of your saltwater taffy!",Rachel Green,8,15,10,3
"Y'know, it's interesting! Most people think that's made with seawater, when in fact-",Ross Geller,8,15,10,4
"Ross, we actually watched the documentary together.",Rachel Green,8,15,10,5
Ooh! My Chinese food! Let me get my cash!,Rachel Green,8,15,10,7
"Mona? What are-hi! What are you doing here? I'm, um, supposed to pick you up!",Ross Geller,8,15,10,8
Ayyyayyyy!,Ross Geller,8,15,10,10
"Oh, hey, Mona!",Rachel Green,8,15,10,11
I have no idea!,Ross Geller,8,15,10,13
I'll be watching TV if anybody needs me.,Rachel Green,8,15,10,14
"Uh...lately, she just likes hanging out here.",Ross Geller,8,15,10,16
I think she's lonely.,Ross Geller,8,15,10,18
I know.,Ross Geller,8,15,10,20
"No, no. She's way to emotional. And by emotional I mean crazy.",Ross Geller,8,15,10,22
I'm not here! That's just my Chinese food!,Rachel Green,8,15,10,24
"Mm-hmm. She's-she's emotional, but, but ballsy.",Ross Geller,8,15,10,26
"You know what I'm going to do? I'm going to get in my sweats, and eat this in bed!",Rachel Green,8,15,10,27
"And you thought she was going to be in our way! So, why don't you, uh, open the champagne, and I'll be right back. I've got a surprise for you.",Ross Geller,8,15,10,28
Please start drinking!,Ross Geller,8,15,10,30
I'm just going to grab the phone.,Rachel Green,8,15,10,31
"Oh, I'm sorry! Do you need the phone?",Rachel Green,8,15,10,33
"But, but, Mona, I live here.",Rachel Green,8,15,10,35
Happy Valentine's Day! ...Or something to remember me by.,Ross Geller,8,15,10,36
How long has it been this time?,Monica Geller,8,15,11,2
90 seconds.,Chandler Bing,8,15,11,3
That's better. 90 seconds is a long time not to think about it...except all I did was think about it.,Monica Geller,8,15,11,4
"You know, it haunts me? Up 'til now, the worst thing I ever saw, was my father doing tequila shots off the naked houseboy. After this, I would gladly make that my screensaver!",Chandler Bing,8,15,11,5
"Okay, well, we have to get past this! Why don't we get rid of the tape and pretend it never existed?",Monica Geller,8,15,11,6
I can do that.,Chandler Bing,8,15,11,7
Okay.,Monica Geller,8,15,11,8
Okay. Now all we've got to do is get rid of this chair.,Chandler Bing,8,15,11,10
"Oh, thank God!",Monica Geller,8,15,11,12
"Oh, I know!",Chandler Bing,8,15,11,13
Come in!,Monica Geller,8,15,11,14
"Hi! I'm so sorry to barge in on your Valentine's, but I had to get away from all the yelling. Mona is dumping Ross.",Rachel Green,8,15,11,15
"Oh, my God.",Monica Geller,8,15,11,16
Poor Ross.,Chandler Bing,8,15,11,17
"Oh, great. We have to watch him do yoga in his underwear, but for this he closes the drapes!",Chandler Bing,8,15,11,19
"Rach, you know that birthing tape you wanted to see? It's here.",Monica Geller,8,15,11,20
"Oh, And We Should Warn You, Before You Watch It don't watch it.",Chandler Bing,8,15,11,21
Why? You saw it? Is it scary?,Rachel Green,8,15,11,22
"Well, let's just say it's ironic how footage of someone being born can make you want to kill yourself.",Chandler Bing,8,15,11,23
"Well, now, wait. Now I'm all freaked out. Come on, you guys will watch it with me.",Rachel Green,8,15,11,24
"No, but I will leave a sweater that smells like me right next to you!",Monica Geller,8,15,11,25
"C'mon, seriously, you guys, you're not going to make me watch this alone!",Rachel Green,8,15,11,26
"She's right...of course not. Honey, get the tape.",Monica Geller,8,15,11,27
"This reminds me of a very specific part of the tape. Okay, here we go.",Chandler Bing,8,15,11,28
"Okay. Ooh, my! Woah! Why is that baby torturing that woman?!",Rachel Green,8,15,11,29
Why have I seen this thing three times?!,Chandler Bing,8,15,11,30
It's...still beautiful.,Monica Geller,8,15,11,31
Uh! It's horrible!,Rachel Green,8,15,11,32
"I know! I know, I'm so sorry for you!",Monica Geller,8,15,11,33
"Oh, my God!",Rachel Green,8,15,11,34
"Wait, you guys, look!",Chandler Bing,8,15,11,36
What? Did her ass explode?!,Rachel Green,8,15,11,37
"No, the baby's out! Look, look!",Chandler Bing,8,15,11,38
"Oh, look at those little fingers and toes!",Monica Geller,8,15,11,39
And look how happy the mom is now!,Chandler Bing,8,15,11,40
Oh...Rach!,Monica Geller,8,15,11,41
"Oh, screw you guys, you don't have to do it!",Rachel Green,8,15,11,42
"Hey, hey, man!",Ross Geller,8,15,12,2
"Hey, what's up?",Joey Tribbiani,8,15,12,3
Uh...Mona just dumped me.,Ross Geller,8,15,12,4
"Oh, man, I'm sorry. Why?",Joey Tribbiani,8,15,12,5
"Well, with everything that's been going on lately, I haven't exactly been the perfect boyfriend. You know, I, uh, I didn't tell her I got Rachel pregnant. I gave her a key to my apartment, and then had the locks changed! And then I lied to her about Rachel moving in with me. In a way, I actually judge her for not breaking up with me sooner, you know?",Ross Geller,8,15,12,6
"Still, that really sucks, man. Especially on Valentine's Day.",Joey Tribbiani,8,15,12,7
"Yeah. Wait a minute. What are you doing here? Joey Tribbiani without a date on Valentine's Day? What's going on, huh? Girl trouble?",Ross Geller,8,15,12,8
Sort of.,Joey Tribbiani,8,15,12,9
Really?!,Ross Geller,8,15,12,10
You don't have to seem so happy about it.,Joey Tribbiani,8,15,12,11
"Oh, sorry. Well, look, maybe I can help you with it.",Ross Geller,8,15,12,12
"Oh, I...I d-",Joey Tribbiani,8,15,12,13
"Hey, whatever it is, I am sure it has happened to me. Y'know, actually once-once I got dumped during sex.",Ross Geller,8,15,12,14
"Anyway, so, uh, so what is it?",Ross Geller,8,15,12,16
Forget about it. It's no big deal.,Joey Tribbiani,8,15,12,17
C'mon! Joey! What is it?,Ross Geller,8,15,12,18
It's nothing.,Joey Tribbiani,8,15,12,19
"Hey, hey, it's me. Why can't you tell me?",Ross Geller,8,15,12,20
"Okay, uh...sit down. Um... there's this woman that I like. A lot. But, uh...it can't happen.",Joey Tribbiani,8,15,12,21
She's not a Tribbiani?,Ross Geller,8,15,12,22
No!,Joey Tribbiani,8,15,12,23
"I knew it. So, is she someone from work?",Ross Geller,8,15,12,24
Yes.,Joey Tribbiani,8,15,12,25
"Well, uh, does she like you?",Ross Geller,8,15,12,26
"Sometimes I think maybe she could. But it doesn't matter, because I can't do anything about it.",Joey Tribbiani,8,15,12,27
Why not?,Ross Geller,8,15,12,28
"Well, it's complicated. She's with this other guy. For a long time. Someone from work, too. And I could never do that to the guy, because we're really good friends.",Joey Tribbiani,8,15,12,29
"So, uh, this guy, she used to go out with, is, uh... is he still in love with her?",Ross Geller,8,15,12,30
No. I don't think so.,Joey Tribbiani,8,15,12,31
Okay. Um... is he a good guy?,Ross Geller,8,15,12,32
"Yeah, he's the best.",Joey Tribbiani,8,15,12,33
Then talk to him! He might be fine with it.,Ross Geller,8,15,12,34
"Oh, I don't know.",Joey Tribbiani,8,15,12,35
"Joey, it's worth finding out. I mean, if you really like her.",Ross Geller,8,15,12,36
"I do! So much! I can't stop thinking about her! I can't sleep, I-",Joey Tribbiani,8,15,12,37
"Okay, Joey, you know what? You have to go for it. How often does this happen to you, huh? You owe it to yourself.",Ross Geller,8,15,12,38
"I'm going to...uh...I'm going to, um, put the bourbon in it at home.",Ross Geller,8,15,12,40
"Oh, yeah.",Joey Tribbiani,8,15,12,41
"Anyway... seriously, uh...just...just talk to the guy, okay? And tell me how it goes.",Ross Geller,8,15,12,42
It's Rachel.,Joey Tribbiani,8,15,12,43
"You're going to have a baby, and you need to be prepared. Now, you're going to make yourself watch the whole thing. Just do it!",Rachel Green,8,15,13,2
Hmm...maybe it starts with how she gets pregnant.,Rachel Green,8,15,13,6
"There's this woman, that I like. A lot. Well, it's complicated. She's with this other guy. For a long time. And I could never do that to the guy, y'know? 'Ccause we're really good friends.",Joey Tribbiani,8,16,1,2
"So, uh, this guy, she used to go out with, is, uh... is he a good guy?",Ross Geller,8,16,1,3
"Yeah, he's the best.",Joey Tribbiani,8,16,1,4
Then talk to him! He might be fine with it.,Ross Geller,8,16,1,5
"Oh, I don't know.",Joey Tribbiani,8,16,1,6
"Joey, it's worth finding out. I mean, if you really like her.",Ross Geller,8,16,1,7
"I do! So much! I can't stop thinking about her! I can't sleep, I-",Joey Tribbiani,8,16,1,8
"Okay, Joey, you know what? You have to go for it. How often does this happen to you, huh? You owe it to yourself.",Ross Geller,8,16,1,9
It's Rachel.,Joey Tribbiani,8,16,1,10
"Did you um-I'm sorry, did you just say it's Rachel?",Ross Geller,8,16,1,12
Yes.,Joey Tribbiani,8,16,1,13
"Um, you...you like Rachel?",Ross Geller,8,16,1,14
Yes. I like Rachel.,Joey Tribbiani,8,16,1,15
Rachel?!,Ross Geller,8,16,1,16
"Yeah, okay but look, buy uh-Hey-hey, y'know, y'know who else I like? You! And it-it doesn't get said enough. I like you Ross.",Joey Tribbiani,8,16,1,17
But R-R-Rachel-Rachel?!,Ross Geller,8,16,1,18
"Yeah, but it's not a big deal.",Joey Tribbiani,8,16,1,19
"It's not a big deal? Oh, I'm sorry I just...um, I...what about all the stuff you-you just said? I mean how about, I like-you-you can't stop thinking about her. Like how you can't sleep?",Ross Geller,8,16,1,20
"I'm an actor, y'know? As-as a group, we tend to be over dramatic.",Joey Tribbiani,8,16,1,21
Rachel who's carrying my baby? Rachel?,Ross Geller,8,16,1,22
"Look no, I-I know it's bad, and I know it's wrong. Okay? But-but it's not like anything's ever gonna happen. Y'know? These-these are just feelings, they're gonna go away.",Joey Tribbiani,8,16,1,23
Y'know what? I-I gotta go.,Ross Geller,8,16,1,24
Oh come on Ross! Hey Ross-Ross don't...,Joey Tribbiani,8,16,1,25
I just-y'know-I-I just have one-Rachel?!,Ross Geller,8,16,1,26
"Oh-oh! Okay, she's kicking!",Rachel Green,8,16,2,2
Oh! She's growing inside you.,Chandler Bing,8,16,2,3
Whoa!!,Rachel Green,8,16,2,4
Oh!,Chandler Bing,8,16,2,5
Wow that was a big one.,Rachel Green,8,16,2,6
I think that's the youngest girl ever to reject me.,Chandler Bing,8,16,2,7
Oh hey you guys!,Phoebe Buffay,8,16,2,8
Oh hey!,Chandler Bing,8,16,2,9
Hi!,Rachel Green,8,16,2,10
"Hey listen let me ask you, do you believe in soul mates?",Phoebe Buffay,8,16,2,11
Oh yes I do. I do. I believe that there is one perfect person out there for everyone. And do you know how you find him? You stop looking for him. That's why I stopped looking for Russell Crowe. He'll find me.,Rachel Green,8,16,2,12
"Uh-huh, and you?",Phoebe Buffay,8,16,2,13
"No. I mean I believe that uh, certain people are more suited for each other and I believe in falling in love, but soul mates, I don't think they exist.",Chandler Bing,8,16,2,14
"Okay, good.",Phoebe Buffay,8,16,2,15
Why?,Chandler Bing,8,16,2,16
"Well last night, I met Monica's.",Phoebe Buffay,8,16,2,17
What?,Chandler Bing,8,16,2,18
"Yeah, I had a date with this guy, and I swear to God, he is her other half.",Phoebe Buffay,8,16,2,19
"Come on, don't be crazy. You don't think there's someone out there better suited for Monica than me, do ya?",Chandler Bing,8,16,2,20
"Well, what's he like?!",Rachel Green,8,16,2,21
Well he's tall.,Phoebe Buffay,8,16,2,22
Uh-huh.,Rachel Green,8,16,2,23
He has brown hair.,Phoebe Buffay,8,16,2,24
"Of course, of course.",Rachel Green,8,16,2,25
"A tall guy with hair similar to mine, oh unknowable universe!",Chandler Bing,8,16,2,26
He works with food!,Phoebe Buffay,8,16,2,27
Oh sure. Older?,Rachel Green,8,16,2,28
"Obviously, and he's British.",Phoebe Buffay,8,16,2,29
"Oh, I was just gonna ask!",Rachel Green,8,16,2,30
"Yeah? And, he's-he's so centered and mature and confident.",Phoebe Buffay,8,16,2,31
"Oh, it's so sad they never had a chance to meet.",Rachel Green,8,16,2,32
"Luckily, the guy she settled for can't hear what you're talking about.",Chandler Bing,8,16,2,33
"Oh, I'm so sorry. Um, and maybe I'm wrong! I but-y'know I'm gonna go out with him again, I'll find out more.",Phoebe Buffay,8,16,2,34
You believe that this guy is destined for someone else and you're still gonna date him?,Chandler Bing,8,16,2,35
"Well, he may not be my soul mate, but a girl's gotta eat.",Phoebe Buffay,8,16,2,36
Hey.,Monica Geller,8,16,3,2
Hey.,Ross Geller,8,16,3,3
"I just talked to Joey, I just-I want to see how you were.",Monica Geller,8,16,3,4
"Oh y'know, I still-I can't believe it. Joey and Rachel I mean it's... It's like you and me going out, only weirder!",Ross Geller,8,16,3,5
"All right, I know you're hurting, and-and I want to be supportive, but don't say that again.",Monica Geller,8,16,3,6
"Oh my God! What if, what if they get married? Then he'd be the stepfather of my child.",Ross Geller,8,16,3,7
"Honey, I don't think that's something we need to worry about! First of all he's-he's never gonna tell her how he feels about her. And even if he did you have no idea how she'd react.",Monica Geller,8,16,3,8
"Sure, because women never like Joey. Y'know, I think he's a virgin.",Ross Geller,8,16,3,9
Joey...he's not even thinking about going after Rachel!,Monica Geller,8,16,3,10
He's not?,Ross Geller,8,16,3,11
"No! All he's thinking about is how you're taking this! I mean, listen it's totally freaking him out. He's talking about moving to Vermont.",Monica Geller,8,16,3,12
Why?,Ross Geller,8,16,3,13
He says he wants to leave the country. He thinks you hate him.,Monica Geller,8,16,3,14
"Hate him? I... No, I don't hate him. It's just it's Rachel, y'know?",Ross Geller,8,16,3,15
"Honey I can't even imagine how hard this must be for you. But, I don't want you to lose Joey over it. And right now he just needs to know that you're still his friend.",Monica Geller,8,16,3,16
"Okay. Okay, I'll talk to him.",Ross Geller,8,16,3,17
"All right. Now do it soon, he just asked me how to convert his dollars into Vermont money.",Monica Geller,8,16,3,18
Oh! Hi!,Phoebe Buffay,8,16,4,2
Hi!,Monica Geller,8,16,4,3
"Umm, Chandler, Monica, this is Don.",Phoebe Buffay,8,16,4,4
Soul mate.,Phoebe Buffay,8,16,4,6
What?,Chandler Bing,8,16,4,7
Soul mate.,Phoebe Buffay,8,16,4,8
"So, what have you guys been doing?",Monica Geller,8,16,4,9
"I know! What is this, 1985?!",Monica Geller,8,16,4,11
