text,speaker,season,episode,scene,utterance
"Ok, fine, these rats are our responsibility. What happens when they mate and there are hundreds of them?",Mike Hannigan,9,12,11,4
"Yeah - not such a problem with rats. No, they're more of a ""love the one you're with"" kind of animals.",Mike Hannigan,9,12,11,6
"Well, I know this is gonna sound crazy, but, we could not let the box of rats ruin our lives.",Mike Hannigan,9,12,11,8
It's gonna be ok.,Mike Hannigan,9,12,11,10
"No, I think you're sweet.",Mike Hannigan,9,12,11,12
"Yeah, hey.",Gavin Mitchell,9,12,12,7
Nice party.,Gavin Mitchell,9,12,12,10
"Look, I'll just give you this and go.",Gavin Mitchell,9,12,12,13
"Well, let me explain how birthday parties usually work. There are presents, and a cake, perhaps a fourth or fifth person. Ok, I ... got you the present to make up for being such a jerk to you earlier.",Gavin Mitchell,9,12,12,15
I really mean it.,Gavin Mitchell,9,12,12,17
"You don't mind? Well, what do you know, it fits!",Gavin Mitchell,9,12,12,19
I'm not sure.,Gavin Mitchell,9,12,12,21
I do have feelings for you.,Gavin Mitchell,9,12,12,23
"Yes, I feel that you are a little annoying.",Gavin Mitchell,9,12,12,25
Hi.,Salon Girl,9,13,3,1
Name?,Salon Girl,9,13,3,3
Ok. Very good. Have a seat right over here Mr. Bing and Sonia will be right with you.,Salon Girl,9,13,3,5
I'll take care of it.,Sonia,9,13,3,7
Oh absolutely.,Sonia,9,13,3,9
Are you looking to meet somebody?,Sonia,9,13,3,11
"We'll get to the wax in a minute. First I want to tweeze some of the strays, ok? This may sting just a little bit...",Sonia,9,13,3,13
Sorry...we were just leaving.,Blonde Girl,9,13,4,19
Gavin! I brought you some soup.,Gavin Mitchell,9,13,5,2
I heard you were sick...,Gavin Mitchell,9,13,5,4
I missed you at work today. How are you feeling?,Gavin Mitchell,9,13,5,6
Oh! Good! Because I was having a totally paranoid moment when I thought you called in sick to avoid me.,Gavin Mitchell,9,13,5,8
So I had fun last night.,Gavin Mitchell,9,13,5,10
Exactly how contagious is this thing you have? I mean is it a cold for standing on the balcony or did a monkey bite you?,Gavin Mitchell,9,13,5,12
Do you have fever? Let me see. Hum...,Gavin Mitchell,9,13,5,14
What's Ross doing to you on that picture?,Gavin Mitchell,9,13,5,16
Right. Right. Ross. So what's the deal with you guys? I don't want to get in the middle of anything.,Gavin Mitchell,9,13,5,18
Yeah! But you said not to worry about...,Gavin Mitchell,9,13,5,20
Hi!,Molly,9,13,5,22
"No I'm here to take Emma to your mother's, remember?",Molly,9,13,5,24
Don't panic!,Molly,9,13,5,26
There is a man behind your curtain. I have a mace in my purse.,Molly,9,13,5,28
Hi! Gavin! Please to meet you. It was my idea to stand there.,Gavin Mitchell,9,13,5,30
Hello! I just go and get Emma.,Molly,9,13,5,31
So hum...Why did I have to hide?,Gavin Mitchell,9,13,5,33
So what if it was? I thought there was nothing going on between you two...,Gavin Mitchell,9,13,5,35
You hear a key in the hole and you jump like a young bronco coming out of a chute for the first time. I used to be arodeo clown.,Gavin Mitchell,9,13,5,37
It's OK. I know it's probably not my place but can I give you a piece of advice?,Gavin Mitchell,9,13,5,39
I think you should talk to Ross about all this.,Gavin Mitchell,9,13,5,41
Don't be. It's just bad timing.,Gavin Mitchell,9,13,5,43
"One of the best, ma'am, one of the best...",Gavin Mitchell,9,13,5,45
"Oh she's my girlfriend. That's not just how we do it here. I got to get a break and when we come back we've got Kennethsinging ""I touch myself""...I'm not here to judge!",Mike Hannigan,9,13,6,2
Well I've got a book around...,Mike Hannigan,9,13,6,13
You already hit on me an hour ago.,Woman,9,13,7,2
Why would he break up with me?,Michelle,9,13,7,7
I don't know sweetie.,Her Friend,9,13,7,8
"All I ever wanted was just love him and have him love me back. I mean, am I so unlovable?",Michelle,9,13,7,9
"All right, that was Kenneth with his much too literal rendition of ""I touch myself"". Coming up next we've got Monicasinging ""Delta Dawn"".",Mike Hannigan,9,13,8,1
Like an X-Ray. Bad day not to wear a bra.,Mike Hannigan,9,13,8,6
Sure.,Mike Hannigan,9,13,10,4
Also a good gift? Underwear.,Mike Hannigan,9,13,10,7
"Thank you so much for letting me do this. Public bathrooms freak me out, I can't even pee, let alone doanything else.",Michelle,9,13,11,1
"It's so amazing I met you the same day that Eric broke up with me, because it's like you lose a boyfriend,you get a boyfriend.",Michelle,9,13,11,3
"No don't worry, this is not some rebound thing. I am totally over Eric.",Michelle,9,13,11,5
What are you taking amoxicillin for?,Michelle,9,13,11,15
"Ah, who is Emma?",Michelle,9,13,11,18
This is your daughter? I can be your new mummy!,Michelle,9,13,11,20
"Ross, you didn't tell me you were a doctor!",Michelle,9,13,14,2
Actually about an hour and a half.,Michelle,9,13,14,4
"You feel that too? Oh, I thought that was just me!",Michelle,9,13,14,6
"Hey, do you want to go away this weekend?",Michelle,9,13,14,8
Emma.,Michelle,9,13,14,14
"No, actually, see I had to pee, 'cause I can't use public bathrooms because the doodie parasites.",Michelle,9,13,14,17
"Well, call me!",Michelle,9,13,14,19
"No, wait, you don't have my phone number!",Michelle,9,13,14,21
"Uh, there's a drunk Chinese guy.",Waiter,9,14,6,2
Can I get you another glass of wine?,Waiter,9,14,6,4
"Got stood up, huh?",Waiter,9,14,6,6
"Are you worried your date came, saw you, and left?",Waiter,9,14,6,8
I - I just have to say this; you're really beautiful.,Steve,9,14,8,2
I'm kind of funny looking.,Steve,9,14,8,4
"Oh, come on, you're way out of my league. Everybody in here knows it. Bet that guy over there's probably saying, ""ooh, why she out with him? He must be rich!"" Well, I'm not!",Steve,9,14,8,6
"I'm not funny either. So, if you were thinking, ""well, he's not that good-looking, but maybe we'll have some laughs""... That ain't gonna happen.",Steve,9,14,8,8
I lost it. To drugs.,Steve,9,14,8,10
I silk-screen t-shirts now.,Steve,9,14,8,11
"It's really fulfilling doing something you hate for no money. That's right. I have no money, I'm not funny, I live in a studio apartment with two other guys, and I'm pretty sure I'm infertile.",Steve,9,14,8,13
I do like my hair.,Steve,9,14,8,15
I've got bad news. The Chinese guy left.,Waiter,9,14,11,1
"Look; you got stood up, who cares? We're gonna show you a good time. Just sit and relax. In fact, let me bring you a crab cake appetizer on the house.",Waiter,9,14,11,3
Ooh...,Waiter,9,14,11,5
What are you doing? Are you trying to get him to stay? Because you can't do that.,Waiter #2,9,14,11,7
"Just get out of here, okay?",Waiter,9,14,11,8
"Eh, okay, the waiters have a little pool going. We have a bet on how long it'll take before you give up and go home.",Waiter,9,14,11,10
"Well, if you stay till 9:20, I am.",Waiter,9,14,11,12
I - I can't believe I'm crying in front of you. You must think I'm so pathetic.,Steve,9,14,13,1
Really?,Steve,9,14,13,3
"Look, I think I know the answer to this question, but... Would you like to make love to me?",Steve,9,14,14,2
"Eh, it's just as well. Doesn't work anyway.",Steve,9,14,14,4
What?,Waiter,9,14,15,4
"Guys, give it a rest. Nobody's betting on you tonight. Although we do have a pool going to see how long it takes that guy to cry.",Waiter,9,14,15,6
I have such fat hands!,Steve,9,14,15,7
"Can I get you a cup of coffee, Sir?",Intern,9,15,3,2
"Seriously, you're an intern?",Intern,9,15,3,4
Dude!,Intern,9,15,3,6
"Uhm, it's USA, sir.",Intern,9,15,3,9
"This is Joey Tribbiani. Joey, these are the producers and, as you probably already know, this is Lennart Haze.",Receptionist,9,15,4,1
"Well, I've... I've been blessed with a... a lot of great roles.",Lennart,9,15,4,3
"You making fun of me? Because I am not a sell-out. I didn't do that for the money, I believe in those phones. I almost lost a cousin because of bad wireless service.",Lennart,9,15,4,5
Really?,Lennart,9,15,4,7
"Well, I do bring a certain credibility to the role.",Lennart,9,15,4,9
"Peeeeeooooooooch ""Hang up that phone!"" One take!",Lennart,9,15,4,11
"So, shall we read?",Lennart,9,15,4,13
Top of act two. This is my entrance. You got it?,Lennart,9,15,4,15
"""What the hell are you still doing here""?",Lennart,9,15,4,16
"""Bastard""!",Lennart,9,15,4,18
"""Go, go!""",Lennart,9,15,4,20
"I'm sorry, sorry. You're not supposed to say ""long pause""",Lennart,9,15,4,22
"No. Thank you so much for coming in. We appreciate it, thank you.",Lennart,9,15,4,24
My god in heaven.,Lennart,9,15,4,26
"Joey, hang on for a second. Lennart, can we talk to you for a moment?",Producer #1,9,15,4,27
"You, you gotta be kidding. See, h-he, he can't act. .",Lennart,9,15,4,28
"Hey! I-I-I don't care if he's hot, you know. If you want to sleep with him, do it on your own time. This is a play. No, listen: if you insist on this, I will call my agent so fast on a cell phone that has a connection that is so clear he's gonna think I'm next door.",Lennart,9,15,4,29
"Well, if you wanna come back at the end of the day today, here are my notes. Ready?",Lennart,9,15,4,31
"Uhm, you're in your head. You-you're thinking way too much.",Lennart,9,15,4,33
"No, no, no. It's that you're not connected with anything in your body. There's no urgency. The scene is a struggle, uhm, it's a race. Also, what you did was horizontal. Don't be afraid to explore the vertical. And don't learn the words. Let the words learn you.",Lennart,9,15,4,35
Alright. Just give me your wallets and there won't be a problem.,Lowell (mugger),9,15,5,4
I have a gun.,Lowell (mugger),9,15,5,6
"Alright, lady, now give me your purse!",Lowell (mugger),9,15,5,8
Phoebe? Oh my god!,Lowell (mugger),9,15,5,12
"Ross, nice to meet you.",Lowell (mugger),9,15,5,15
"Ough, I know, but I quit smoking!",Lowell (mugger),9,15,5,18
So you look like you're doing really well! I guess you're mugging days are behind you?,Lowell (mugger),9,15,5,20
You're late!,Receptionist,9,15,8,1
"No, Lennart doesn't wait!",Receptionist,9,15,8,3
Joey! Here we go. Let's go very quickly!,Lennart,9,15,8,5
"We must go now, quickly, please.",Lennart,9,15,8,7
"Ready? ""What the hell are you still doing here?""",Lennart,9,15,8,9
"""Oh, you sick bastard!""",Lennart,9,15,8,11
"""What?""",Lennart,9,15,8,13
"""Then go, go!""",Lennart,9,15,8,15
Cut! That was good. That was very good. You did everything I asked for.,Lennart,9,15,8,17
"Yes. Plus... what you've got that... I don't know what you've got going... this squirmy quality that you bring into the character that I couldn't've even imagined. Wow, hey, here's what we gonna do: come back tomorrow for the final callbacks with the ***, do all of this what you've got going now, but you know what? more, more. Can you do that?",Lennart,9,15,8,19
"Look at that: still in character, I like it... I plant seeds I can't explain.",Lennart,9,15,8,21
"... and then, at the end of the commercial, the girls get out of the hut tub and start making out with each other!",Intern,9,15,11,1
That's interesting! Just one thought: You didn't mention the shoes. Who's next? Chander.,Boss,9,15,11,2
Your age?,Intern,9,15,11,4
"Chandler, that's great!",Boss,9,15,11,6
"You see? That has a clear selling point. It appeals to our key demographic, it's.... You did you come up with that?",Boss,9,15,11,8
That is great. Good work! Chandler. Thank you.,Boss,9,15,11,10
See all of you tomorrow.,Boss,9,15,11,11
"""I-I-I can't tell you somethin' I don't know.""",Lennart,9,15,13,2
"""I don't know!""",Lennart,9,15,13,4
"""Alright, here, you want an answer... the answer... is...""",Lennart,9,15,13,6
"""She never loved me, she only loved you.""",Lennart,9,15,13,8
Absolutely amazing! The part is yours.,Lennart,9,15,13,10
Wa-wa-wa-wait! Congratulations! You did it! You did it! You can relax now. Yeah.,Lennart,9,15,13,12
I'm gonna go.,Mike Hannigan,9,16,2,1
I haven't been home in a couple of days and I need to get some more clothes.,Mike Hannigan,9,16,2,3
I put that tube top on as a joke.,Mike Hannigan,9,16,2,5
I want to stay too but I've gone as bad as much use out of these boxers as I can..,Mike Hannigan,9,16,2,7
Done it. I'll be back in a couple of hours.,Mike Hannigan,9,16,2,9
Me too. You know what? I just realised something. I don't wanna go home.,Mike Hannigan,9,16,2,11
"No, no! What I mean is, I hate going back to my apartment now... and partly because I live above a known crack den but... mostly because when I'm there, It's just, I really miss you. So.. do you want to move in together?",Mike Hannigan,9,16,2,13
So we're doing it?,Mike Hannigan,9,16,2,15
Yeah!,Mike Hannigan,9,16,2,17
Phoebe and I are moving in together.,Mike Hannigan,9,16,4,2
I'm gonna go to the bathroom.,Mike Hannigan,9,16,4,7
Yes dear.,Mike Hannigan,9,16,4,9
You ready to go?,Mike Hannigan,9,16,4,19
What are you talking about?,Mike Hannigan,9,16,4,22
Excuse me.,Woman,9,16,6,23
"Well hey, I wanna ask you about Monica's little ""groomy"" joke.",Mike Hannigan,9,16,7,1
"I get the joke. Sophisticated as it was. Now the thing I wanna say is... maybe we should have talked about this before. Us living together, you're not expecting a proposal, right?",Mike Hannigan,9,16,7,3
"Yeah well, that's the thing. For me it's as far as it can ever go.",Mike Hannigan,9,16,7,5
"Look. Phoebe, I-I love you. Very much. But I never want to get married again.",Mike Hannigan,9,16,7,7
"It's just my first marriage was, you know such a disaster. I kind of lost faith in the whole idea.",Mike Hannigan,9,16,7,9
At one point near the end she deliberately defecated.....,Mike Hannigan,9,16,7,11
Look it's not about who I would marry. And I was certain the first time I got married it would last forever. And I was totally wrong!,Mike Hannigan,9,16,7,13
"Look Phoebe, It's not about you. I just never wanna get married again.",Mike Hannigan,9,16,7,15
I'm sorry. Are you ok with that? Cause if not...maybe us moving in together isn't the best idea.,Mike Hannigan,9,16,7,17
"Trust me, I will never...",Mike Hannigan,9,16,7,19
You're all set.,Handyman,9,16,8,4
Thanks.....,Handyman,9,16,8,6
Very cool.,Mike Hannigan,9,16,13,3
No but... You don't want to get married either right?,Mike Hannigan,9,16,13,18
You wanna get married?,Mike Hannigan,9,16,13,21
But if you wanna get married why didn't you say something before?,Mike Hannigan,9,16,13,25
I want to live with you too! Let's do that!,Mike Hannigan,9,16,13,27
Can we at least try living together? I mean you might change your mind about marriage.,Mike Hannigan,9,16,13,29
No.,Mike Hannigan,9,16,13,31
But I don't want this to end.,Mike Hannigan,9,16,13,33
I can't believe this is gonna end. I guess I'll have my stuff packed up.,Mike Hannigan,9,16,13,35
Ok... so... Goodbye.,Mike Hannigan,9,16,13,37
Phoebe called me.,Mike Hannigan,9,17,8,11
"Look, if I wanna see Phoebe and she wants to see...",Mike Hannigan,9,17,8,17
"Oh! Sorry, I guess I was thrown off by the mention of my name!",Mike Hannigan,9,17,8,19
So how've you been?,Mike Hannigan,9,17,8,25
You look really beautiful.,Mike Hannigan,9,17,8,27
Actually I've been playing a lot of love songs lately. I've missed you.,Mike Hannigan,9,17,8,31
"I've missed you so much! No, I'm not gonna ask you to get back together because I know we want different things, but just to be with you one more night.",Mike Hannigan,9,17,11,3
"It can't be any harder than this... I mean, If I had known the last time I saw you would be the last time, I... I would have stopped to memorize your face, the way you move, everything about you. If I had known the last time I kissed you would have been the last time... I never would have stopped.",Mike Hannigan,9,17,11,5
I knew you'd be here!,Strange Man,9,17,11,10
